,open_time,open,high,low,close,volume,close_time,quote_asset_volume,no_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume
779,1630193400000,3239.04,3243.53,3236.08,3243.37,4292.486,1630194299999,13908067.89094,10335,2188.628,7091775.82007
780,1630194300000,3243.38,3247.69,3240.68,3247.29,7953.936,1630195199999,25806864.03716,13407,4130.252,13400868.14634
781,1630195200000,3247.47,3261.09,3245.65,3251.24,21628.804,1630196099999,70376203.08387,25606,10490.913,34138508.37168
782,1630196100000,3251.26,3255.60,3235.00,3252.62,21257.536,1630196999999,68938878.96373,24861,10360.202,33607974.13068
783,1630197000000,3252.50,3264.46,3252.41,3259.60,20552.479,1630197899999,66978491.30392,25590,12120.977,39502310.39146
784,1630197900000,3259.61,3288.00,3259.06,3286.42,51508.006,1630198799999,168773161.85595,55827,29534.763,96775230.61171
785,1630198800000,3286.21,3291.70,3273.13,3278.99,24258.590,1630199699999,79583632.44017,32833,10256.818,33655728.93441
786,1630199700000,3278.99,3283.46,3275.42,3281.10,11421.727,1630200599999,37463203.70339,20637,5758.069,18889034.68238
787,1630200600000,3281.10,3284.98,3268.14,3271.46,15841.720,1630201499999,51872189.26978,25199,6665.237,21827681.15254
788,1630201500000,3271.46,3272.00,3263.14,3271.64,9761.640,1630202399999,31896726.97328,17305,4682.444,15300147.18358
789,1630202400000,3271.65,3276.58,3268.89,3270.07,8658.639,1630203299999,28349045.31346,19283,4255.240,13932727.76400
790,1630203300000,3270.07,3276.87,3265.58,3271.69,9712.492,1630204199999,31773410.06410,16366,4726.517,15467100.21807
791,1630204200000,3271.69,3277.07,3260.18,3261.30,13948.544,1630205099999,45578044.16429,20034,6081.560,19880337.23258
792,1630205100000,3261.30,3261.93,3221.36,3231.26,58528.700,1630205999999,189695126.91906,61204,24938.753,80838491.49504
793,1630206000000,3231.27,3234.88,3223.12,3227.64,31217.191,1630206899999,100794215.50378,36215,15525.660,50136600.52095
794,1630206900000,3227.63,3230.79,3183.68,3183.68,72634.012,1630207799999,232718585.19213,71937,27349.003,87633752.76529
795,1630207800000,3183.77,3190.76,3157.35,3181.44,83458.097,1630208699999,265101690.80867,88004,40134.277,127514046.65311
796,1630208700000,3181.40,3187.90,3175.00,3180.74,26937.505,1630209599999,85681174.05229,34105,13470.105,42847572.48990
797,1630209600000,3180.74,3180.85,3150.50,3172.80,74380.444,1630210499999,235402314.53564,69428,35254.884,111585025.57791
798,1630210500000,3172.80,3182.94,3166.16,3181.43,23239.085,1630211399999,73740699.25326,28865,12706.087,40327966.08603
799,1630211400000,3181.42,3186.00,3176.32,3184.81,15753.632,1630212299999,50110893.50467,23926,7528.787,23951358.61549
800,1630212300000,3184.81,3187.00,3178.35,3179.18,13326.158,1630213199999,42418789.21013,18555,6169.286,19639300.19983
801,1630213200000,3179.18,3185.20,3171.60,3182.40,16939.205,1630214099999,53818489.51356,20946,9782.312,31079939.03675
802,1630214100000,3182.40,3192.00,3180.08,3188.43,13186.461,1630214999999,42022125.25766,20124,7460.038,23775588.39027
803,1630215000000,3188.44,3196.20,3184.25,3193.42,14602.898,1630215899999,46577807.14754,18217,6579.051,20987575.94841
804,1630215900000,3193.42,3197.73,3189.14,3191.25,12800.297,1630216799999,40878352.15620,17871,5663.702,18089718.33026
805,1630216800000,3191.25,3194.11,3185.51,3193.77,10424.742,1630217699999,33255181.44252,15582,5479.004,17478620.30413
806,1630217700000,3193.77,3202.57,3191.00,3198.19,12647.777,1630218599999,40442275.29520,18963,7073.173,22619017.52925
807,1630218600000,3198.19,3199.35,3192.35,3194.34,12677.165,1630219499999,40510605.30138,20860,5293.245,16915659.45340
808,1630219500000,3194.34,3194.65,3188.03,3192.44,11866.118,1630220399999,37866408.60481,14811,4762.188,15198516.01216
809,1630220400000,3192.44,3202.12,3191.96,3198.95,11971.253,1630221299999,38281348.06710,16613,6396.165,20453873.43729
810,1630221300000,3198.95,3209.01,3198.45,3207.86,14623.067,1630222199999,46855544.12291,20049,8276.994,26523189.05808
811,1630222200000,3207.67,3209.79,3201.00,3201.27,10586.914,1630223099999,33949221.85244,17163,4065.791,13039960.83591
812,1630223100000,3201.26,3209.57,3201.19,3206.53,7706.733,1630223999999,24715703.17606,13132,3726.628,11950876.75869
813,1630224000000,3206.54,3219.75,3202.09,3216.50,23336.132,1630224899999,75012267.49458,26036,12684.846,40773870.40925
814,1630224900000,3216.52,3218.00,3210.51,3210.78,9447.285,1630225799999,30364093.95199,14403,3602.452,11579551.61680
815,1630225800000,3210.75,3215.50,3206.52,3210.13,11441.684,1630226699999,36731824.18450,15403,4905.639,15750535.77278
816,1630226700000,3210.13,3214.97,3192.68,3208.05,24832.178,1630227599999,79568556.74160,28480,11568.945,37076144.95326
817,1630227600000,3208.05,3212.25,3193.00,3202.74,17559.393,1630228499999,56182488.18153,24019,8575.257,27438962.12256
818,1630228500000,3202.64,3208.00,3196.90,3198.87,11977.988,1630229399999,38362945.68378,16929,5156.091,16515040.90504
819,1630229400000,3199.00,3205.39,3193.30,3195.40,15441.144,1630230299999,49401814.24203,19341,6546.159,20943037.36159
820,1630230300000,3195.40,3204.95,3195.22,3204.62,14129.187,1630231199999,45214168.76079,14866,8594.476,27501636.62247
821,1630231200000,3204.62,3212.41,3193.36,3194.97,16472.807,1630232099999,52736914.77629,21576,7614.965,24382770.01829
822,1630232100000,3194.96,3202.74,3193.77,3196.92,6683.099,1630232999999,21372327.32960,13332,3216.710,10287186.66547
823,1630233000000,3196.92,3202.76,3196.63,3201.89,7047.808,1630233899999,22552614.04065,12594,4104.950,13136037.04177
824,1630233900000,3201.89,3210.62,3201.89,3203.91,11673.814,1630234799999,37437317.12833,16361,5586.994,17917833.98895
825,1630234800000,3203.91,3210.00,3199.30,3200.21,8214.362,1630235699999,26312628.73907,14371,3100.428,9932515.78532
826,1630235700000,3200.21,3206.82,3195.50,3201.34,9408.510,1630236599999,30102784.62543,14532,4047.103,12950112.79544
827,1630236600000,3201.34,3201.34,3191.00,3191.00,10846.204,1630237499999,34649859.03977,16318,4082.602,13042485.77432
828,1630237500000,3191.00,3193.82,3181.21,3182.56,22710.072,1630238399999,72366205.72410,26290,9410.717,29986432.35271
829,1630238400000,3182.56,3198.21,3177.58,3188.43,23334.189,1630239299999,74430375.40015,28477,12410.437,39592934.54358
830,1630239300000,3188.43,3202.61,3185.00,3198.43,11929.144,1630240199999,38134731.61381,20306,6016.278,19235696.49408
831,1630240200000,3198.44,3207.94,3193.95,3199.26,18000.627,1630241099999,57621419.39812,19187,9776.271,31295706.07824
832,1630241100000,3199.27,3201.50,3195.00,3196.05,8367.292,1630241999999,26759109.59058,13455,4606.372,14732012.86364
833,1630242000000,3196.05,3200.00,3191.00,3197.75,12068.510,1630242899999,38580743.59917,16680,6303.728,20152970.46991
834,1630242900000,3197.76,3202.70,3195.86,3202.70,14043.516,1630243799999,44935860.29326,13721,9412.027,30116605.72535
835,1630243800000,3202.69,3203.83,3195.38,3196.01,5971.580,1630244699999,19107819.15518,11269,2415.701,7730693.05730
836,1630244700000,3196.01,3196.21,3185.61,3187.37,12318.777,1630245599999,39299139.37066,17568,5227.797,16678138.87708
837,1630245600000,3187.36,3199.94,3185.00,3194.65,15386.200,1630246499999,49136405.28149,19298,8244.077,26330945.54636
838,1630246500000,3194.65,3194.90,3182.02,3185.17,15257.418,1630247399999,48627951.47809,19331,6404.717,20415616.18923
839,1630247400000,3185.18,3195.14,3182.86,3193.99,11211.573,1630248299999,35754316.90393,15557,6869.200,21907643.31354
840,1630248300000,3193.99,3193.99,3170.86,3173.90,24463.333,1630249199999,77818596.42853,26147,8652.975,27534785.13172
841,1630249200000,3173.90,3180.12,3165.00,3179.63,28828.207,1630250099999,91484736.23101,36012,14072.963,44666704.52649
842,1630250100000,3179.63,3187.00,3177.74,3179.55,11411.800,1630250999999,36313539.23495,19167,6189.837,19697804.87528
843,1630251000000,3179.55,3190.00,3179.15,3188.36,10978.310,1630251899999,34965707.76345,16659,6403.439,20397752.56672
844,1630251900000,3188.21,3188.53,3182.24,3187.75,5817.023,1630252799999,18528672.59435,11945,2884.776,9188231.53261
845,1630252800000,3187.75,3197.13,3185.26,3191.45,18279.432,1630253699999,58360625.27109,24623,10560.823,33718053.92847
846,1630253700000,3191.45,3191.91,3183.60,3188.83,7051.974,1630254599999,22476203.96792,15639,3741.080,11924335.82040
847,1630254600000,3188.84,3207.85,3182.00,3207.66,22665.554,1630255499999,72482681.22488,26454,12086.443,38648483.79008
848,1630255500000,3207.66,3217.14,3203.00,3205.93,23319.090,1630256399999,74848602.42421,28287,11706.830,37580185.05723
849,1630256400000,3205.93,3208.34,3195.00,3195.59,10496.335,1630257299999,33582177.04589,18776,5166.908,16530773.91017
850,1630257300000,3195.59,3205.00,3193.00,3203.69,8848.738,1630258199999,28315469.52221,15599,4859.950,15553500.22264
851,1630258200000,3203.68,3209.94,3200.21,3203.01,11336.082,1630259099999,36332815.76209,16274,6182.859,19818942.35888
852,1630259100000,3203.01,3204.80,3198.09,3204.79,6576.955,1630259999999,21048747.31855,12495,2699.970,8641491.25086
853,1630260000000,3204.78,3205.77,3198.40,3201.14,5278.480,1630260899999,16901061.63959,12053,2325.262,7445381.93673
854,1630260900000,3201.13,3209.65,3196.30,3208.96,8802.976,1630261799999,28207082.76538,13394,5121.711,16413439.26745
855,1630261800000,3208.96,3209.42,3199.25,3199.69,5369.400,1630262699999,17206522.75259,11270,2183.923,6998904.78558
856,1630262700000,3199.69,3207.89,3198.67,3205.38,4339.625,1630263599999,13900832.37846,11487,2281.031,7306344.36297
857,1630263600000,3205.39,3216.83,3205.36,3214.97,13342.007,1630264499999,42858082.91130,17958,7635.528,24526790.14477
858,1630264500000,3214.96,3227.20,3213.23,3220.43,18128.349,1630265399999,58398702.72510,23239,9980.398,32149520.70025
859,1630265400000,3220.43,3222.82,3213.17,3216.32,7582.970,1630266299999,24390682.23351,13051,3269.509,10517579.39242
860,1630266300000,3216.31,3224.39,3212.00,3221.09,8334.218,1630267199999,26817809.66482,13195,4229.855,13611819.92518
861,1630267200000,3221.09,3228.75,3218.85,3224.07,11698.368,1630268099999,37717364.16342,17427,5588.167,18016725.87880
862,1630268100000,3224.21,3241.03,3224.21,3238.87,25430.693,1630268999999,82292053.95120,28626,14100.584,45624830.28729
863,1630269000000,3238.88,3245.50,3227.72,3230.27,19754.701,1630269899999,63941163.62571,22978,9838.958,31856324.90519
864,1630269900000,3230.27,3237.65,3229.45,3236.29,9503.375,1630270799999,30728755.66551,13150,4808.552,15548742.28601
865,1630270800000,3236.29,3249.63,3236.29,3244.07,18119.177,1630271699999,58776690.66060,23700,9271.250,30068793.78085
866,1630271700000,3244.07,3244.72,3235.78,3236.36,7679.126,1630272599999,24878993.28789,15312,3213.868,10412950.14759
867,1630272600000,3236.36,3242.42,3230.00,3230.01,7005.860,1630273499999,22685342.17186,12327,3564.469,11543178.13910
868,1630273500000,3230.02,3244.00,3215.69,3243.85,25008.836,1630274399999,80719569.47519,28240,11997.981,38736268.34308
869,1630274400000,3243.85,3253.30,3239.24,3249.79,22080.652,1630275299999,71681027.40650,27376,12372.190,40167330.79190
870,1630275300000,3249.80,3257.55,3247.14,3254.17,19281.437,1630276199999,62707510.66610,23162,10909.255,35482064.72849
871,1630276200000,3254.24,3259.10,3244.12,3247.44,21075.382,1630277099999,68540085.08946,21113,8665.414,28184110.34938
872,1630277100000,3247.44,3250.52,3234.19,3236.92,15082.421,1630277999999,48862578.63494,20265,7175.637,23248276.63815
873,1630278000000,3236.92,3247.76,3231.57,3236.25,15459.897,1630278899999,50101334.42962,18343,8129.800,26350048.33510
874,1630278900000,3236.25,3238.98,3226.15,3227.05,11153.313,1630279799999,36053425.89911,17520,5028.290,16255631.88532
875,1630279800000,3227.05,3236.52,3223.10,3229.29,14655.091,1630280699999,47325640.16344,18995,7796.681,25181278.76061
876,1630280700000,3229.26,3234.50,3222.94,3225.47,11126.981,1630281599999,35922568.19359,15805,4835.204,15611726.37368
877,1630281600000,3225.47,3231.61,3213.18,3227.32,24270.745,1630282499999,78225212.37172,26740,11677.083,37647941.79639
878,1630282500000,3227.31,3230.89,3215.82,3219.34,14008.317,1630283399999,45157186.66919,20766,6041.484,19479219.38610
879,1630283400000,3219.34,3222.95,3204.77,3209.13,19916.209,1630284299999,63987068.89014,24345,8163.704,26234474.11280
880,1630284300000,3209.08,3212.17,3181.34,3191.43,39942.586,1630285199999,127544977.08114,44336,17881.103,57090349.52040
881,1630285200000,3191.43,3195.00,3187.56,3194.04,13420.637,1630286099999,42838797.27118,17690,7086.019,22621487.04589
882,1630286100000,3194.03,3209.35,3193.48,3209.35,16015.588,1630286999999,51286523.16721,20483,9741.990,31195850.14336
883,1630287000000,3209.35,3226.00,3205.81,3209.99,21431.043,1630287899999,68904926.42200,27982,10768.623,34628334.28062
884,1630287900000,3209.99,3210.56,3202.85,3206.97,8250.404,1630288799999,26456150.86110,14923,4787.401,15352812.51824
885,1630288800000,3206.98,3217.36,3206.00,3213.01,11345.012,1630289699999,36450014.16914,15725,5485.861,17622447.97911
886,1630289700000,3213.01,3219.00,3206.00,3215.65,7437.005,1630290599999,23893845.74776,13629,3530.145,11342689.79227
887,1630290600000,3215.65,3216.38,3209.03,3216.37,5138.004,1630291499999,16503694.31138,10653,2256.073,7246669.31428
888,1630291500000,3216.37,3216.37,3194.73,3198.07,15540.306,1630292399999,49750006.71935,20058,6629.349,21221141.28719
889,1630292400000,3198.06,3201.59,3189.47,3195.24,13611.871,1630293299999,43496944.32738,19552,6218.811,19876890.34762
890,1630293300000,3195.25,3195.93,3171.00,3174.33,38380.781,1630294199999,122103622.94021,39064,15613.269,49675223.37727
891,1630294200000,3174.33,3175.78,3161.00,3163.79,38276.578,1630295099999,121319472.73490,38393,18224.756,57773763.06316
892,1630295100000,3163.78,3166.56,3142.38,3162.19,56632.612,1630295999999,178673836.95566,55327,25479.126,80402343.73986
893,1630296000000,3162.19,3173.00,3146.09,3167.01,31403.943,1630296899999,99219595.66299,35122,17228.338,54435067.18970
894,1630296900000,3167.01,3172.30,3161.00,3163.42,12969.618,1630297799999,41056553.59997,20189,6252.575,19793395.63082
895,1630297800000,3163.41,3163.42,3150.03,3154.63,17493.650,1630298699999,55190968.15866,22422,8803.010,27771863.46889
896,1630298700000,3154.63,3168.00,3151.88,3164.89,14394.455,1630299599999,45529662.75640,19085,7646.775,24186121.98191
897,1630299600000,3164.88,3172.33,3156.50,3171.02,14006.963,1630300499999,44318639.95055,19281,6852.581,21681852.07808
898,1630300500000,3171.03,3175.80,3165.00,3167.13,15373.221,1630301399999,48746592.60414,16695,6354.729,20151360.63975
899,1630301400000,3167.13,3176.92,3164.25,3170.00,9793.553,1630302299999,31051187.53110,14536,4737.148,15020751.29762
900,1630302300000,3170.00,3174.00,3163.68,3171.50,7985.129,1630303199999,25301508.92970,12889,3915.742,12407885.09202
901,1630303200000,3171.49,3171.50,3156.32,3160.32,12932.899,1630304099999,40887001.72546,18643,5301.528,16761678.30536
902,1630304100000,3160.32,3170.79,3156.57,3159.70,9901.051,1630304999999,31320329.19688,15152,4833.795,15292737.03580
903,1630305000000,3159.82,3176.49,3151.01,3166.55,34430.898,1630305899999,108955101.15250,33071,14827.328,46939883.38216
904,1630305900000,3166.13,3177.00,3163.54,3169.45,12172.018,1630306799999,38602648.50255,16490,6476.785,20540601.30571
905,1630306800000,3169.44,3170.34,3161.99,3165.70,9486.540,1630307699999,30028695.49234,16097,4515.593,14294428.76411
906,1630307700000,3165.70,3186.86,3160.71,3185.00,42405.157,1630308599999,134789953.86053,31994,22785.235,72424237.04475
907,1630308600000,3185.00,3188.00,3173.80,3176.00,18819.423,1630309499999,59885513.15572,20048,8240.247,26217731.76995
908,1630309500000,3176.00,3183.75,3174.00,3181.64,13526.360,1630310399999,42992443.64083,16231,7709.049,24503393.91789
909,1630310400000,3181.34,3192.81,3176.29,3180.40,18682.326,1630311299999,59445893.16790,20452,10341.739,32918075.07299
910,1630311300000,3180.40,3194.31,3180.00,3193.56,18626.474,1630312199999,59371001.34756,18941,8997.445,28693942.23340
911,1630312200000,3193.57,3203.96,3187.96,3202.73,23320.469,1630313099999,74547753.06184,25649,13062.536,41761428.74649
912,1630313100000,3202.74,3205.93,3192.96,3195.90,15929.404,1630313999999,50970878.10612,19666,6643.075,21259003.43524
913,1630314000000,3195.91,3199.75,3187.17,3188.48,13549.874,1630314899999,43247801.45502,19848,5933.064,18936413.18560
914,1630314900000,3188.48,3196.63,3187.94,3189.78,7827.866,1630315799999,24985973.87403,14198,4053.243,12938053.39531
915,1630315800000,3189.77,3194.00,3182.22,3182.22,10265.043,1630316699999,32713871.60950,16038,4141.027,13197574.58731
916,1630316700000,3182.23,3187.16,3181.32,3183.73,9700.903,1630317599999,30888454.35631,14674,4724.481,15042627.32795
917,1630317600000,3183.73,3188.56,3180.00,3185.74,8641.876,1630318499999,27515472.03484,17390,4573.135,14561288.99104
918,1630318500000,3185.74,3188.27,3182.27,3184.32,5461.216,1630319399999,17392618.16450,12467,2384.760,7594642.76668
919,1630319400000,3184.33,3191.00,3180.19,3188.55,8043.953,1630320299999,25631522.50507,14089,3968.992,12649803.49893
920,1630320300000,3188.55,3198.50,3188.13,3193.47,9816.099,1630321199999,31360467.90399,16314,5224.049,16689241.63798
921,1630321200000,3193.50,3195.96,3182.54,3183.10,9725.046,1630322099999,31013848.85123,17710,3990.508,12724372.47767
922,1630322100000,3183.10,3186.19,3173.00,3174.59,13856.407,1630322999999,44058508.14708,21433,4941.545,15715238.26009
923,1630323000000,3174.58,3190.38,3169.03,3190.38,23232.344,1630323899999,73807953.61779,29228,12301.889,39085225.37622
924,1630323900000,3190.38,3191.56,3177.40,3189.17,16311.437,1630324799999,51966195.37982,22156,6781.067,21606215.18275
925,1630324800000,3189.19,3190.81,3165.61,3167.37,24851.002,1630325699999,78878536.67446,31029,12015.825,38139447.98666
926,1630325700000,3167.38,3171.20,3156.20,3157.52,32295.541,1630326599999,102117186.66998,36931,13264.680,41946741.52872
927,1630326600000,3157.52,3172.83,3156.31,3171.42,15622.074,1630327499999,49423325.17911,23288,8583.459,27159799.58583
928,1630327500000,3171.43,3178.00,3158.07,3161.22,20577.961,1630328399999,65220200.36900,24278,9664.114,30631166.03038
929,1630328400000,3161.22,3165.92,3151.16,3158.17,21999.901,1630329299999,69474769.55732,27959,9360.896,29568702.56288
930,1630329300000,3157.98,3175.46,3154.19,3161.98,22834.677,1630330199999,72307622.70376,30106,11522.742,36486624.67312
931,1630330200000,3161.98,3174.69,3159.19,3170.36,15483.221,1630331099999,49065339.00110,21509,8251.572,26147031.91957
932,1630331100000,3170.36,3182.01,3169.69,3179.11,14669.809,1630331999999,46586802.73868,21205,8501.881,27000995.89770
933,1630332000000,3179.10,3185.97,3173.00,3177.72,23128.389,1630332899999,73567466.61134,28725,10322.936,32841445.83411
934,1630332900000,3177.72,3183.50,3172.21,3178.92,10942.054,1630333799999,34771484.47722,16306,4530.426,14398455.59984
935,1630333800000,3178.92,3181.00,3171.09,3174.22,12523.250,1630334699999,39778179.16090,17599,5151.378,16361765.20356
936,1630334700000,3174.23,3177.40,3166.16,3171.16,11032.781,1630335599999,34986502.36682,16465,5232.750,16594442.43303
937,1630335600000,3171.36,3179.19,3168.00,3179.00,10448.986,1630336499999,33172381.41372,17312,5818.579,18471424.23912
938,1630336500000,3179.01,3182.83,3174.01,3179.66,10264.462,1630337399999,32634829.83885,15653,4955.725,15756903.88418
939,1630337400000,3179.69,3211.25,3179.69,3208.76,57011.932,1630338299999,182451055.03990,54511,32948.244,105418657.42658
940,1630338300000,3208.77,3227.93,3208.76,3220.23,48483.899,1630339199999,156072056.56962,50639,24951.582,80329958.64469
941,1630339200000,3220.02,3235.88,3215.00,3230.22,43045.304,1630340099999,138834462.28096,46750,22255.410,71794706.36554
942,1630340100000,3230.23,3252.42,3226.30,3250.44,48789.809,1630340999999,158051411.90887,53186,25812.080,83627834.33079
943,1630341000000,3250.45,3267.08,3241.70,3262.47,61186.214,1630341899999,199178930.67385,63881,32363.888,105370780.48166
944,1630341900000,3262.46,3272.65,3260.26,3271.58,37273.493,1630342799999,121788623.46119,42070,17805.899,58186654.73346
945,1630342800000,3271.57,3279.65,3258.52,3260.39,48544.896,1630343699999,158756044.43467,50076,24040.503,78647348.93887
946,1630343700000,3260.40,3275.37,3260.39,3267.53,28170.314,1630344599999,92123802.23400,28436,13645.722,44624184.14408
947,1630344600000,3267.53,3272.29,3264.12,3271.63,13282.362,1630345499999,43422416.64473,19029,6639.354,21706179.12245
948,1630345500000,3271.64,3298.99,3267.46,3295.14,50936.500,1630346399999,167369186.85388,53331,31701.509,104161357.07940
949,1630346400000,3295.12,3307.46,3285.50,3287.94,51993.763,1630347299999,171422465.21789,55173,24995.801,82441203.93477
950,1630347300000,3287.93,3294.02,3280.06,3291.76,27953.682,1630348199999,91904506.14805,27582,13477.913,44312027.57230
951,1630348200000,3291.63,3317.92,3291.52,3306.80,41051.960,1630349099999,135677306.51401,44067,23235.492,76810847.89244
952,1630349100000,3306.80,3328.00,3304.14,3325.82,44945.488,1630349999999,149101165.71531,43931,25033.948,83044777.12967
953,1630350000000,3325.83,3345.00,3317.11,3327.01,78288.254,1630350899999,260740537.96175,78259,35810.672,119302623.96689
954,1630350900000,3327.00,3328.03,3283.30,3312.76,105259.573,1630351799999,348497797.06807,75006,52294.713,173160812.86838
955,1630351800000,3312.76,3329.86,3312.00,3329.38,46865.787,1630352699999,155729049.39639,41731,25024.632,83166506.58936
956,1630352700000,3329.38,3341.36,3328.85,3340.94,25495.129,1630353599999,85046263.57146,29314,14276.247,47618596.78433
957,1630353600000,3340.94,3350.00,3331.24,3341.89,45810.832,1630354499999,153100691.08295,42748,22245.539,74361604.23738
958,1630354500000,3341.84,3344.55,3325.00,3327.35,20766.331,1630355399999,69185056.33224,26430,9287.451,30941758.53913
959,1630355400000,3327.35,3339.97,3327.00,3339.53,15272.879,1630356299999,50897456.16108,20362,8026.663,26753591.06772
960,1630356300000,3339.52,3348.00,3335.32,3339.72,20600.311,1630357199999,68825572.23258,25693,9553.155,31918231.72350
961,1630357200000,3339.72,3341.99,3313.86,3329.68,29992.410,1630358099999,99801102.61189,34004,12939.061,43058241.39612
962,1630358100000,3329.68,3335.06,3308.06,3311.99,24414.425,1630358999999,81086862.34155,33460,10309.042,34253009.75990
963,1630359000000,3311.75,3328.29,3310.78,3325.90,16325.655,1630359899999,54198798.49654,21755,9022.772,29952915.47287
964,1630359900000,3325.90,3334.39,3323.73,3332.53,12724.203,1630360799999,42354061.75722,19338,6578.090,21899219.19085
965,1630360800000,3332.53,3341.89,3319.33,3320.96,23122.233,1630361699999,77011014.17443,28716,10214.487,34039782.76253
966,1630361700000,3320.99,3331.61,3291.10,3293.92,44269.309,1630362599999,146431097.77735,49331,18177.545,60154530.30517
967,1630362600000,3293.67,3301.95,3275.13,3278.08,46378.051,1630363499999,152458083.04228,49992,20833.795,68497848.34897
968,1630363500000,3278.07,3295.55,3276.08,3285.29,29593.582,1630364399999,97286701.29706,32291,16058.786,52799952.30535
969,1630364400000,3285.28,3285.29,3257.22,3273.06,55773.043,1630365299999,182263646.21791,54738,23953.109,78283625.08822
970,1630365300000,3273.06,3277.85,3245.00,3260.40,51691.194,1630366199999,168438735.02037,51528,24651.359,80364976.19358
971,1630366200000,3260.41,3260.72,3227.00,3229.47,80177.556,1630367099999,259773905.02726,69154,33796.320,109511791.10918
972,1630367100000,3229.46,3238.88,3211.42,3230.43,79564.009,1630367999999,256516308.41931,68646,41267.414,133063874.92568
973,1630368000000,3230.42,3249.74,3218.06,3246.16,48545.148,1630368899999,157070426.58696,48885,26224.629,84859444.18598
974,1630368900000,3246.17,3246.17,3202.77,3203.04,62132.593,1630369799999,200097428.74088,55236,26362.247,84887115.68676
975,1630369800000,3202.83,3213.59,3187.85,3197.33,54106.611,1630370699999,173215224.98032,54699,27232.964,87207271.94320
976,1630370700000,3197.33,3215.45,3191.54,3214.21,23267.610,1630371599999,74636669.87104,28031,12754.071,40915340.42889
977,1630371600000,3214.22,3225.35,3203.14,3220.50,32385.257,1630372499999,104097199.97159,34452,16260.546,52285667.10208
978,1630372500000,3220.50,3224.78,3212.81,3215.36,18234.651,1630373399999,58702344.83805,21536,8909.857,28684845.25947
979,1630373400000,3215.37,3219.28,3207.35,3214.45,16973.403,1630374299999,54540289.30975,20352,7430.498,23879740.24960
980,1630374300000,3214.45,3219.74,3204.58,3215.51,15159.507,1630375199999,48695036.41564,17294,7956.636,25563030.33242
981,1630375200000,3215.51,3215.62,3201.03,3207.26,18039.195,1630376099999,57857371.08403,21121,7729.305,24793856.10699
982,1630376100000,3207.26,3228.72,3205.09,3227.15,20526.001,1630376999999,66079786.78112,23051,11924.454,38391716.81690
983,1630377000000,3227.20,3228.00,3216.97,3222.14,16838.721,1630377899999,54236041.32710,19718,7404.455,23848960.43507
984,1630377900000,3222.15,3223.10,3210.06,3220.00,13364.593,1630378799999,42992079.82623,16199,5925.110,19063525.08315
985,1630378800000,3220.00,3226.00,3214.91,3221.50,17110.381,1630379699999,55111928.68270,19772,8214.062,26455265.87446
986,1630379700000,3221.50,3225.59,3215.16,3224.99,10989.678,1630380599999,35406444.12195,16236,5598.071,18036459.55718
987,1630380600000,3224.99,3225.17,3216.06,3220.36,11450.211,1630381499999,36870350.06668,15271,5756.438,18534526.11330
988,1630381500000,3220.36,3245.88,3219.83,3238.40,31440.237,1630382399999,101745201.79934,33337,17141.426,55472877.42912
989,1630382400000,3238.39,3250.66,3225.00,3245.27,44202.111,1630383299999,143114019.24558,36797,20081.686,65050684.07376
990,1630383300000,3245.27,3245.95,3235.09,3235.27,14966.975,1630384199999,48488207.47678,18790,6605.113,21398128.42317
991,1630384200000,3235.22,3253.00,3231.19,3239.45,24436.159,1630385099999,79274570.69234,26364,11848.902,38443459.52954
992,1630385100000,3239.45,3243.44,3221.84,3229.30,21534.058,1630385999999,69589266.64981,25135,8890.903,28735067.81704
993,1630386000000,3229.29,3239.97,3222.26,3238.25,17391.109,1630386899999,56185641.83974,20147,8039.174,25981931.20642
994,1630386900000,3238.24,3243.46,3233.96,3237.41,11197.075,1630387799999,36265517.39184,15619,6371.669,20639190.42976
995,1630387800000,3237.40,3242.60,3230.00,3238.73,12310.499,1630388699999,39836118.79992,17119,6335.861,20500457.22991
996,1630388700000,3238.72,3241.05,3233.09,3237.94,8242.646,1630389599999,26689752.25771,12757,4392.738,14223851.76020
997,1630389600000,3237.94,3250.66,3236.59,3240.34,17559.373,1630390499999,56966642.33519,22057,9528.000,30916888.44754
998,1630390500000,3240.34,3241.41,3224.51,3233.00,24305.404,1630391399999,78527563.86543,26140,10003.872,32323795.44116
999,1630391400000,3232.99,3239.00,3226.69,3229.26,14161.188,1630392299999,45781759.05159,15599,4998.132,16157796.79890
